date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
01/20/20 12:19:26 AM,-15.606,0.93800002,-18.514,-1.883,2.31500006,1.21800005,17.7269993
01/20/20 12:19:26 AM,-13.463,0.67000002,-16.132999,-2.0610001,2.43700004,1.30999994,19.4160004
01/20/20 12:19:27 AM,-7.8369999,-0.067,-10.412,-2.8429999,2.34500003,1.27900004,19.9790001
01/20/20 12:19:27 AM,-1.4069999,0,-3.8729999,-2.345,2.19300008,1.30999994,20.4710007
01/20/20 12:19:27 AM,-0.402,-0.804,-1.528,-2.132,2.86299992,1.12699997,21.4559994
01/20/20 12:19:27 AM,5.42500019,-0.603,3.98000002,-1.812,2.61899996,0.85299999,21.6669998
01/20/20 12:19:27 AM,6.89900017,-0.201,4.37099981,-1.67,2.34500003,0.792,20.6119995
01/20/20 12:19:27 AM,7.50199986,-0.603,4.93900013,-1.848,2.71099997,0.85299999,19.2749996
01/20/20 12:19:28 AM,6.56400013,-0.938,4.51300001,-2.168,2.34500003,0.82200003,18.2199993
01/20/20 12:19:28 AM,8.10499954,0.60299999,5.79199982,-0.391,1.88800001,0.85299999,20.4710007
01/20/20 12:19:28 AM,7.76999998,1.07200003,6.32499981,-0.213,2.102,0.94400001,19.4160004
01/20/20 12:19:28 AM,10.5830002,1.60800004,8.59899998,0.071,1.949,0.94400001,18.5009995
01/20/20 12:19:28 AM,11.1190004,2.07599998,9.16800022,0,1.91900003,0.91399997,17.4459991
01/20/20 12:19:28 AM,10.0469999,0.93800002,7.96000004,-0.036,1.70599997,0.82200003,17.0939999
01/20/20 12:19:29 AM,8.90799999,0.67000002,7.28499985,-0.995,1.46200001,0.63999999,17.3050003
01/20/20 12:19:29 AM,11.7209997,1.54100001,9.77200031,0.249,1.55299997,0.67000002,16.5319996
01/20/20 12:19:29 AM,11.9890003,0.93800002,8.88399982,-0.213,2.13199997,0.85299999,16.1800003
01/20/20 12:19:29 AM,13.2620001,1.74100006,10.1269999,-0.32,2.92400002,1.03600001,15.5469999
01/20/20 12:19:29 AM,8.30599976,1.13900006,5.15299988,-0.64,3.0150001,1.21800005,16.3209991
01/20/20 12:19:29 AM,-0.134,1.20599997,-3.092,-0.675,2.89400005,1.30999994,16.3209991
01/20/20 12:19:30 AM,-4.2199998,0.26800001,-7.0710001,-1.279,2.52800012,1.24899995,16.743
01/20/20 12:19:30 AM,-5.8940001,0.80400002,-9.132,-1.173,2.61899996,1.24899995,17.2350006
01/20/20 12:19:30 AM,-9.9799995,0.73699999,-12.508,-1.386,3.10700011,1.15699995,17.6569996
01/20/20 12:19:30 AM,-11.119,0,-13.859,-1.706,2.31500006,1.03600001,18.0790005
01/20/20 12:19:30 AM,-2.076,0.134,-4.513,-1.2079999,2.25399995,1.12699997,19.2749996
01/20/20 12:19:30 AM,-3.7509999,0.20100001,-6.3610001,-1.279,2.25399995,1.005,19.7679996
01/20/20 12:19:31 AM,0.33500001,0.26800001,-1.919,-1.706,2.22399998,1.12699997,20.5410004
01/20/20 12:19:31 AM,4.35400009,0,2.23900008,-1.244,2.46700001,1.43200004,21.4559994
01/20/20 12:19:31 AM,7.03299999,-0.201,3.83800006,-1.564,2.80200005,1.21800005,20.4009991
01/20/20 12:19:31 AM,6.83199978,-0.603,4.15799999,-1.99,2.71099997,1.06599998,19.6270008
01/20/20 12:19:31 AM,7.16699982,-0.737,4.37099981,-1.777,2.86299992,1.03600001,19.7679996
01/20/20 12:19:31 AM,6.89900017,-0.737,4.26399994,-1.99,2.61899996,0.94400001,19.9080009
01/20/20 12:19:32 AM,6.22900009,-1.875,4.33500004,-3.056,2.22399998,1.005,20.8929996
01/20/20 12:19:32 AM,8.03800011,0.26800001,5.046,-1.919,2.49799991,1.37100005,19.1340008
01/20/20 12:19:32 AM,9.97999954,1.07200003,8.35099983,0.142,2.16300011,1.03600001,17.1650009
01/20/20 12:19:32 AM,11.1190004,1.80799997,9.45199966,0.35499999,1.70599997,0.76099998,15.2650003
01/20/20 12:19:32 AM,10.6499996,1.54100001,8.95499992,0.391,1.73599994,0.792,16.1089993
01/20/20 12:19:32 AM,11.6549997,2.61199999,9.94999981,1.66999996,1.82799995,0.85299999,13.3660002
01/20/20 12:19:33 AM,12.0559998,2.6789999,10.0559998,1.102,1.523,0.792,13.3660002
01/20/20 12:19:33 AM,12.3240004,3.148,11.2290001,1.528,1.67499995,1.06599998,15.125
01/20/20 12:19:33 AM,14.6689997,3.28200006,12.4370003,1.81200004,2.00999999,0.94400001,15.0539999
01/20/20 12:19:33 AM,11.7880001,2.00900006,8.98999977,-0.213,2.74099994,0.85299999,11.5369997
01/20/20 12:19:33 AM,9.04199982,1.80799997,6.43200016,0.249,2.68000007,1.03600001,11.2559996
01/20/20 12:19:33 AM,1.80799997,0.46900001,-1.777,-0.853,2.52800012,1.27900004,13.507
01/20/20 12:19:34 AM,-4.8899999,-0.067,-8.066,-1.35,2.92400002,1.37100005,14.0690002
01/20/20 12:19:34 AM,-8.908,1.07200003,-12.579,-1.066,2.74099994,1.30999994,15.5469999
01/20/20 12:19:34 AM,-11.721,1.07200003,-14.569,-0.853,3.31999993,1.27900004,15.3360004
01/20/20 12:19:34 AM,-14.535,0.46900001,-16.950001,-1.3150001,2.34500003,1.15699995,15.0539999
01/20/20 12:19:34 AM,-7.77,0.46900001,-10.589,-0.284,2.55900002,1.24899995,16.3209991
01/20/20 12:19:34 AM,4.35400009,0,1.77699995,-1.279,2.31500006,1.27900004,17.6569996
01/20/20 12:19:35 AM,1.20599997,0.067,-0.64,-1.67,1.98000002,1.12699997,16.4610004
01/20/20 12:19:35 AM,3.41599989,-0.603,2.55900002,-1.421,2.102,1.27900004,17.3050003
01/20/20 12:19:35 AM,6.56400013,-0.268,4.30000019,-1.2079999,2.49799991,0.82200003,17.2350006
01/20/20 12:19:35 AM,6.63100004,-0.603,4.08699989,-1.564,2.55900002,0.792,18.3610001
01/20/20 12:19:35 AM,6.22900009,-0.335,4.40600014,-1.492,2.19300008,0.67000002,17.3759995
01/20/20 12:19:35 AM,7.16699982,-0.737,4.58400011,-1.883,2.37599993,0.85299999,17.2350006
01/20/20 12:19:36 AM,7.83699989,-0.67,5.6500001,-1.528,2.37599993,1.06599998,18.0090008
01/20/20 12:19:36 AM,8.77400017,0.33500001,6.11199999,-1.279,2.04099989,1.18799996,17.4459991
01/20/20 12:19:36 AM,11.5209999,1.80799997,9.77200031,0.49700001,1.949,0.94400001,18.3610001
01/20/20 12:19:36 AM,10.717,1.54100001,8.74199963,0.036,1.79700005,0.91399997,16.9540005
01/20/20 12:19:36 AM,11.1190004,1.80799997,9.34599972,0.107,1.70599997,0.91399997,17.5160007
01/20/20 12:19:36 AM,9.97999954,1.67400002,8.42199993,0.178,1.85800004,0.97500002,17.2350006
01/20/20 12:19:37 AM,11.052,2.27699995,9.23900032,0.426,1.70599997,0.94400001,17.2350006
01/20/20 12:19:37 AM,10.717,1.40699995,8.27999973,0.31999999,2.19300008,0.94400001,16.9540005
01/20/20 12:19:37 AM,10.5159998,1.273,8.74199963,0.142,2.16300011,1.005,17.0240002
01/20/20 12:19:37 AM,13.7309999,1.74100006,10.8739996,0,2.89400005,0.91399997,16.1800003
01/20/20 12:19:37 AM,11.5880003,2.27699995,8.35099983,0.28400001,2.77200007,1.18799996,15.8979998
01/20/20 12:19:37 AM,3.28200006,1.67400002,2.09699988,-0.178,2.71099997,1.12699997,16.6720009
01/20/20 12:19:38 AM,1.273,0.46900001,-1.173,-1.3150001,2.49799991,1.12699997,16.4610004
01/20/20 12:19:38 AM,-3.2149999,0.80400002,-6.2540002,-0.64,2.61899996,1.24899995,16.8829994
01/20/20 12:19:38 AM,-1.474,0.40200001,-4.1929998,-0.355,3.10700011,1.24899995,16.25
01/20/20 12:19:38 AM,-8.3059998,-0.268,-10.661,-1.812,2.19300008,0.97500002,15.8280001
01/20/20 12:19:38 AM,-4.9569998,0.134,-6.9650002,-1.244,2.46700001,1.06599998,16.25
01/20/20 12:19:38 AM,0.26800001,-0.201,-2.168,-1.564,2.37599993,1.15699995,15.5469999
01/20/20 12:19:39 AM,1.47399998,0.067,-1.3150001,-1.386,2.43700004,1.21800005,16.3910007
01/20/20 12:19:39 AM,3.21499991,-0.134,1.56400001,-1.421,2.43700004,1.06599998,16.5319996
01/20/20 12:19:39 AM,6.02799988,-0.067,3.30500007,-1.706,2.74099994,0.91399997,16.5319996
01/20/20 12:19:39 AM,6.63100004,-0.67,3.51799989,-2.0610001,3.07599998,1.06599998,16.6019993
01/20/20 12:19:39 AM,6.69799995,-0.536,3.94400001,-1.954,2.68000007,0.97500002,17.0939999
01/20/20 12:19:39 AM,7.16699982,-0.603,4.12200022,-2.0250001,2.9849999,1.005,16.25
01/20/20 12:19:40 AM,5.96099997,-1.474,3.90899992,-2.345,2.31500006,0.91399997,16.0389996
01/20/20 12:19:40 AM,5.15700006,-0.67,3.51799989,-1.99,1.85800004,1.097,15.4060001
01/20/20 12:19:40 AM,8.03800011,0.134,5.54300022,-1.386,1.88800001,0.70099998,14.4209995
01/20/20 12:19:40 AM,10.6499996,0.67000002,6.50299978,-0.995,4.23400021,1.30999994,14.3509998
01/20/20 12:19:40 AM,11.8549995,1.54100001,7.32000017,-0.391,4.17299986,1.30999994,14.3509998
01/20/20 12:19:40 AM,10.717,1.07200003,5.93400002,-1.066,4.35599995,1.46200001,13.507
01/20/20 12:19:41 AM,9.44400024,0.67000002,5.93400002,-0.853,4.26399994,1.523,12.1700001
01/20/20 12:19:41 AM,6.83199978,-0.536,5.22399998,-1.421,1.64499998,0.88300002,11.8889999
01/20/20 12:19:41 AM,7.30100012,-0.603,5.40100002,-1.066,2.16300011,0.94400001,13.6470003
01/20/20 12:19:41 AM,9.31000042,0.73699999,6.43200016,-1.599,2.89400005,0.97500002,11.467
01/20/20 12:19:41 AM,6.56400013,0.134,3.44700003,-0.995,2.6500001,1.15699995,13.6470003
01/20/20 12:19:41 AM,-1.942,0.33500001,-6.2189999,-1.564,3.41100001,1.64499998,16.9540005
01/20/20 12:19:42 AM,-8.9750004,1.005,-11.94,-0.782,2.68000007,1.523,16.25
01/20/20 12:19:42 AM,-11.989,1.34000003,-15.173,-0.924,2.95499992,1.12699997,18.1499996
01/20/20 12:19:42 AM,-12.659,1.34000003,-16.417,-0.746,3.25900006,1.34000003,17.4459991
01/20/20 12:19:42 AM,-14.736,0.60299999,-17.233999,-2.0969999,2.61899996,1.12699997,16.743
01/20/20 12:19:42 AM,-15.74,1.80799997,-18.301001,-0.32,2.31500006,1.30999994,16.8829994
01/20/20 12:19:42 AM,-2.947,-0.268,-6.0050001,-1.386,2.55900002,1.27900004,18.9230003
01/20/20 12:19:43 AM,-8.908,0.60299999,-11.869,-0.675,2.58899999,1.27900004,19.0639992
01/20/20 12:19:43 AM,-5.224,-0.067,-7.6399999,-0.995,2.83299994,1.43200004,20.9629993
01/20/20 12:19:43 AM,0.20100001,-0.469,-0.959,-1.919,2.86299992,1.15699995,21.1040001
01/20/20 12:19:43 AM,5.55900002,-0.469,2.38100004,-1.883,3.25900006,1.005,19.6270008
01/20/20 12:19:43 AM,6.22900009,-0.536,3.76699996,-1.954,2.49799991,1.03600001,17.7980003
01/20/20 12:19:43 AM,7.03299999,-0.536,4.15799999,-1.954,2.83299994,1.005,16.4610004
01/20/20 12:19:44 AM,7.90399981,-0.938,6.04099989,-1.244,2.49799991,1.005,16.8129997
01/20/20 12:19:44 AM,9.31000042,0.067,6.71600008,-0.569,2.19300008,0.91399997,16.4610004
01/20/20 12:19:44 AM,10.4490004,1.07200003,8.27999973,0,2.04099989,0.88300002,16.1089993
01/20/20 12:19:44 AM,10.6499996,1.40699995,8.70600033,0.213,1.949,0.91399997,16.1800003
01/20/20 12:19:44 AM,11.8549995,2.54500008,9.38099957,0.81699997,1.88800001,0.91399997,15.9689999
01/20/20 12:19:44 AM,10.9849997,2.07599998,9.23900032,0.107,1.70599997,0.88300002,15.1949997
01/20/20 12:19:45 AM,11.052,2.07599998,9.02600002,0.28400001,1.64499998,0.73100001,15.6870003
01/20/20 12:19:45 AM,11.4540005,1.60800004,9.06099987,0.391,1.523,0.76099998,15.6169996
01/20/20 12:19:45 AM,11.1190004,0.80400002,8.84799957,-0.178,2.102,0.94400001,15.1949997
01/20/20 12:19:45 AM,11.7209997,0.80400002,8.49300003,-0.782,3.25900006,1.097,15.125
01/20/20 12:19:45 AM,7.50199986,1.875,4.58400011,0.249,2.83299994,1.12699997,16.6019993
01/20/20 12:19:45 AM,0.40200001,1.13900006,-2.559,-0.32,3.38100004,1.12699997,18.5720005
01/20/20 12:19:46 AM,-8.0380001,0.067,-11.265,-0.249,2.9849999,1.37100005,17.4459991
01/20/20 12:19:46 AM,-11.32,1.60800004,-15.173,-0.462,2.95499992,1.18799996,18.2900009
01/20/20 12:19:46 AM,-13.128,1.67400002,-17.27,-0.213,2.95499992,1.06599998,18.8530006
01/20/20 12:19:46 AM,-16.544001,0.87099999,-19.153,-1.102,1.98000002,1.12699997,19.6270008
01/20/20 12:19:46 AM,-15.941,1.13900006,-18.514,-0.995,2.25399995,1.06599998,19.6970005
01/20/20 12:19:46 AM,-13.262,1.20599997,-16.167999,-0.462,2.19300008,1.12699997,21.5259991
01/20/20 12:19:47 AM,-10.047,0.73699999,-12.828,-1.492,2.13199997,0.97500002,22.441
01/20/20 12:19:47 AM,-4.8899999,-0.201,-7.3909998,-1.528,2.19300008,1.06599998,23.7770004
01/20/20 12:19:47 AM,3.9519999,-0.737,1.59899998,-1.883,2.52800012,1.005,23.3549995
01/20/20 12:19:47 AM,5.29099989,-0.67,2.70099998,-2.0610001,2.61899996,1.15699995,22.9330006
01/20/20 12:19:47 AM,6.36299992,-0.938,3.80200005,-2.2739999,2.49799991,0.94400001,20.5410004
01/20/20 12:19:47 AM,6.89900017,-0.871,4.05100012,-2.2739999,2.77200007,1.03600001,19.0639992
01/20/20 12:19:48 AM,6.02799988,-0.201,3.76699996,-1.99,2.4059999,1.005,18.0790005
01/20/20 12:19:48 AM,5.62599993,-1.1390001,3.30500007,-2.4519999,1.85800004,0.91399997,17.4459991
01/20/20 12:19:48 AM,8.90799999,0.87099999,7,-0.284,2.13199997,0.97500002,17.3050003
01/20/20 12:19:48 AM,11.2530003,1.74100006,7,-0.64,4.20300007,1.43200004,17.5869999
01/20/20 12:19:48 AM,12.7930002,2.00900006,8.13799953,0,4.1420002,1.34000003,16.8829994
01/20/20 12:19:48 AM,10.9180002,1.67400002,7.10699987,-0.249,4.32499981,1.523,17.3759995
01/20/20 12:19:49 AM,10.717,1.20599997,6.28999996,-0.853,4.23400021,1.46200001,15.2650003
01/20/20 12:19:49 AM,11.1859999,0.73699999,6.78700018,-0.569,4.1420002,1.40100002,15.0539999
01/20/20 12:19:49 AM,11.4540005,1.13900006,6.53800011,-0.604,4.38600016,1.37100005,14.4209995
01/20/20 12:19:49 AM,12.7259998,1.94200003,7.39099979,-0.782,5.36100006,1.43200004,14.7729998
01/20/20 12:19:49 AM,4.75600004,0,1.84800005,-1.137,2.95499992,1.12699997,15.8979998
01/20/20 12:19:49 AM,-3.55,0.33500001,-5.934,-1.635,2.31500006,1.03600001,16.743
01/20/20 12:19:50 AM,-8.6400003,0.80400002,-11.229,-0.64,2.37599993,1.15699995,17.3759995
01/20/20 12:19:50 AM,-10.717,1.273,-14.214,-0.32,2.6500001,1.005,18.8530006
01/20/20 12:19:50 AM,-13.463,1.34000003,-16.773001,-0.426,3.13700008,1.18799996,19.2749996
01/20/20 12:19:50 AM,-16.142,1.07200003,-18.691,-1.066,2.43700004,1.03600001,19.6970005
01/20/20 12:19:50 AM,-15.137,1.13900006,-17.945,-1.2079999,2.55900002,1.18799996,20.4710007
01/20/20 12:19:50 AM,-12.525,0.93800002,-15.422,-0.497,2.37599993,1.21800005,22.5809994
01/20/20 12:19:51 AM,-8.7069998,0.40200001,-11.051,-1.883,2.43700004,1.12699997,23.0739994
01/20/20 12:19:51 AM,-1.875,-0.134,-3.8729999,-1.386,2.25399995,1.15699995,25.1140003
01/20/20 12:19:51 AM,2.41100001,-0.335,-0.533,-1.386,2.52800012,1.24899995,24.9029999
01/20/20 12:19:51 AM,5.76000023,-0.469,2.94899988,-1.848,2.92400002,1.03600001,23.1439991
01/20/20 12:19:51 AM,6.69799995,-0.335,3.98000002,-1.706,3.10700011,1.12699997,22.2299995
01/20/20 12:19:51 AM,7.23400021,-0.335,4.44199991,-1.848,2.83299994,1.12699997,20.6819992
01/20/20 12:19:52 AM,7.0999999,-0.871,4.33500004,-3.092,2.55900002,1.097,20.1900005
01/20/20 12:19:52 AM,6.89900017,-0.201,4.51300001,-1.954,2.74099994,1.40100002,20.6819992
01/20/20 12:19:52 AM,8.90799999,0.40200001,6.25400019,-2.0969999,2.19300008,0.97500002,18.7119999
01/20/20 12:19:52 AM,10.5830002,1.20599997,8.81299973,-0.604,1.70599997,0.76099998,18.5720005
01/20/20 12:19:52 AM,9.51099968,0.60299999,7.0710001,-1.137,1.73599994,0.82200003,19.9080009
01/20/20 12:19:52 AM,10.5159998,0.60299999,8.59899998,-0.355,1.949,1.005,18.8530006
01/20/20 12:19:53 AM,8.30599976,0.067,6.78700018,-1.706,1.82799995,0.94400001,17.868
01/20/20 12:19:53 AM,8.37199974,-0.201,6.39599991,-1.3150001,1.523,0.70099998,18.1499996
01/20/20 12:19:53 AM,9.57800007,0.60299999,8.06599998,-0.64,1.76699996,0.70099998,18.0090008
01/20/20 12:19:53 AM,10.717,0.20100001,8.42199993,-0.711,2.77200007,0.94400001,17.5160007
01/20/20 12:19:53 AM,8.03800011,1.40699995,4.90399981,-0.32,2.52800012,1.005,16.8829994
01/20/20 12:19:53 AM,0.40200001,0.134,-1.564,-1.3150001,2.58899999,1.06599998,17.6569996
01/20/20 12:19:54 AM,1.67400002,0.134,-0.959,-1.564,2.4059999,1.097,17.7980003
01/20/20 12:19:54 AM,0.53600001,0.40200001,-1.99,-1.137,2.55900002,1.15699995,17.7980003
01/20/20 12:19:54 AM,4.55499983,0.26800001,0.995,-1.706,3.0150001,1.097,18.8530006
01/20/20 12:19:54 AM,-1.474,-0.335,-4.0510001,-2.0610001,2.55900002,1.12699997,18.6420002
01/20/20 12:19:54 AM,-1.474,-1.1390001,-4.1220002,-2.4519999,2.31500006,1.097,18.5720005
01/20/20 12:19:54 AM,2.54500008,0.134,0.31999999,-1.244,2.34500003,1.34000003,17.0240002
01/20/20 12:19:55 AM,2.74600005,0.134,0.107,-1.635,1.82799995,1.06599998,16.743
01/20/20 12:19:55 AM,6.02799988,0.134,3.48200011,-1.173,2.58899999,1.15699995,18.5720005
01/20/20 12:19:55 AM,7.56899977,0,4.33500004,-1.635,3.22900009,1.24899995,16.1089993
01/20/20 12:19:55 AM,6.69799995,-0.67,3.87299991,-2.168,2.83299994,1.097,14.632
01/20/20 12:19:55 AM,6.76499987,-0.804,4.08699989,-2.2390001,2.74099994,1.005,9.84899998
01/20/20 12:19:55 AM,6.22900009,-0.603,3.66000009,-1.99,2.58899999,1.005,9.77799988
01/20/20 12:19:56 AM,7.0999999,-0.201,4.9749999,-1.492,2.16300011,0.94400001,11.467
01/20/20 12:19:56 AM,7.50199986,0,5.36600018,-1.386,1.82799995,0.94400001,10.6219997
01/20/20 12:19:56 AM,9.77900028,0.73699999,7.60400009,-0.391,2.13199997,1.005,8.23099995
01/20/20 12:19:56 AM,13.5970001,2.3440001,8.70600033,0.071,4.38600016,1.43200004,11.6780005
01/20/20 12:19:56 AM,12.4580002,2.14299989,8.20899963,0.142,4.05100012,1.30999994,11.8889999
01/20/20 12:19:56 AM,12.257,2.27699995,8.20899963,0.071,4.11199999,1.40100002,11.8179998
01/20/20 12:19:57 AM,12.0559998,1.74100006,8.17300034,0.036,3.99000001,1.30999994,11.6780005
01/20/20 12:19:57 AM,9.04199982,1.54100001,7.78200006,0.178,1.64499998,0.88300002,12.2399998
01/20/20 12:19:57 AM,10.9180002,1.80799997,9.45199966,0.53299999,1.949,0.82200003,12.4510002
01/20/20 12:19:57 AM,13.1280003,1.67400002,10.2340002,-0.107,2.80200005,0.88300002,13.4359999
01/20/20 12:19:57 AM,10.2480001,1.60800004,7.17799997,-0.213,2.74099994,1.097,11.9589996
01/20/20 12:19:57 AM,9.77900028,1.80799997,6.71600008,0.35499999,2.92400002,1.34000003,11.6780005
01/20/20 12:19:58 AM,2.6789999,0.80400002,-0.249,0,2.95499992,1.06599998,11.6780005
01/20/20 12:19:58 AM,4.82299995,0.93800002,1.70599997,-0.249,3.07599998,1.18799996,12.2399998
01/20/20 12:19:58 AM,-0.335,0.93800002,-3.802,-0.142,3.0150001,1.18799996,13.2250004
01/20/20 12:19:58 AM,-5.4920001,-0.201,-7.4980001,-1.67,2.31500006,1.005,14.3509998
01/20/20 12:19:58 AM,-7.8369999,1.13900006,-9.5229998,-0.284,2.4059999,1.30999994,14.8430004
01/20/20 12:19:58 AM,1.34000003,0.80400002,-0.746,-1.244,2.22399998,1.24899995,14.7030001
01/20/20 12:19:59 AM,2.21000004,1.273,-0.284,-0.604,2.68000007,1.49199998,14.4209995
01/20/20 12:19:59 AM,3.28200006,1.20599997,0.67500001,-0.746,2.61899996,1.30999994,14.7030001
01/20/20 12:19:59 AM,9.84599972,1.47399998,7.14300013,0.35499999,3.13700008,0.97500002,14.21
01/20/20 12:19:59 AM,7.56899977,0,4.33500004,-2.168,2.58899999,1.06599998,13.6470003
01/20/20 12:19:59 AM,7.50199986,0,4.26399994,-1.635,2.68000007,0.97500002,13.6470003
01/20/20 12:19:59 AM,6.83199978,-0.067,4.54799986,-1.67,2.80200005,1.097,12.9440002
01/20/20 12:20:00 AM,6.09499979,0.26800001,3.73099995,-1.777,2.52800012,1.097,12.3109999
01/20/20 12:20:00 AM,5.89400005,-0.737,3.80200005,-1.777,2.04099989,0.91399997,12.3109999
01/20/20 12:20:00 AM,8.23900032,0,6.25400019,-0.604,2.13199997,0.94400001,12.6619997
01/20/20 12:20:00 AM,8.23900032,0.26800001,6.53800011,-0.569,2.0710001,0.97500002,12.592
01/20/20 12:20:00 AM,6.69799995,-0.603,5.32999992,-1.706,1.55299997,0.76099998,13.3660002
01/20/20 12:20:00 AM,7.83699989,-0.402,6.21899986,-1.066,1.82799995,0.85299999,13.2959995
01/20/20 12:20:01 AM,8.37199974,-0.067,6.53800011,-0.64,1.61399996,0.76099998,13.7180004
01/20/20 12:20:01 AM,7.36800003,-0.536,6.14799976,-1.635,1.523,0.73100001,13.3660002
01/20/20 12:20:01 AM,6.49700022,-1.34,4.47700024,-2.2030001,2.04099989,0.82200003,13.085
01/20/20 12:20:01 AM,8.70699978,-0.737,5.79199982,-2.132,2.71099997,0.85299999,13.2250004
01/20/20 12:20:01 AM,6.22900009,0.134,2.94899988,-1.564,2.92400002,1.21800005,12.592
01/20/20 12:20:01 AM,1.94200003,0.53600001,-0.711,-0.675,2.6500001,1.21800005,15.0539999
01/20/20 12:20:02 AM,-4.3540001,0.67000002,-6.9650002,-0.782,2.71099997,1.12699997,13.3660002
01/20/20 12:20:02 AM,-12.056,1.07200003,-15.138,-0.32,2.95499992,1.523,14.632
01/20/20 12:20:02 AM,-14.2,1.54100001,-17.518999,-0.178,2.89400005,1.097,16.6720009
01/20/20 12:20:02 AM,-7.5689998,-0.871,-10.412,-1.528,2.43700004,1.06599998,16.3910007
01/20/20 12:20:02 AM,-15.271,0.80400002,-18.798,-0.924,2.77200007,1.523,16.25
01/20/20 12:20:02 AM,-10.717,0.73699999,-13.539,-0.569,2.49799991,1.21800005,17.4459991
01/20/20 12:20:03 AM,-10.516,0.73699999,-12.935,-0.213,2.58899999,1.43200004,16.1800003
01/20/20 12:20:03 AM,-3.0139999,0.53600001,-6.29,-1.421,2.74099994,1.37100005,17.1650009
01/20/20 12:20:03 AM,3.54999995,0.40200001,0.88800001,-1.35,2.74099994,1.06599998,16.9540005
01/20/20 12:20:03 AM,6.89900017,0,3.80200005,-1.7410001,2.77200007,1.097,16.9540005
01/20/20 12:20:03 AM,7.83699989,-0.134,4.40600014,-1.919,2.86299992,1.03600001,16.1089993
01/20/20 12:20:03 AM,8.03800011,-0.536,4.76200008,-2.132,2.86299992,1.097,15.7580004
01/20/20 12:20:04 AM,7.43499994,-0.402,4.65500021,-0.959,2.95499992,1.43200004,15.0539999
01/20/20 12:20:04 AM,8.37199974,-0.335,5.6500001,-1.635,2.80200005,1.18799996,14.3509998
01/20/20 12:20:04 AM,9.37699986,0,6.96500015,-1.386,2.37599993,1.03600001,13.4359999
01/20/20 12:20:04 AM,11.5880003,0.73699999,6.89400005,-1.457,5.30000019,1.67499995,13.9289999
01/20/20 12:20:04 AM,10.8509998,0.67000002,6.36100006,-1.564,4.75199986,1.58399999,13.9289999
01/20/20 12:20:04 AM,10.9180002,0.26800001,6.18300009,-1.67,4.63000011,1.64499998,13.7180004
01/20/20 12:20:05 AM,10.717,0.134,6.18300009,-1.7410001,4.5079999,1.61399996,13.507
01/20/20 12:20:05 AM,11.1859999,0.40200001,6.50299978,-1.457,4.65999985,1.46200001,13.9989996
01/20/20 12:20:05 AM,10.9180002,0,8.20899963,-1.421,3.046,1.03600001,13.507
01/20/20 12:20:05 AM,12.1899996,1.20599997,8.70600033,-0.711,3.65499997,1.06599998,13.507
01/20/20 12:20:05 AM,6.16200018,0.40200001,2.63000011,-1.173,2.9849999,0.91399997,14.7729998
01/20/20 12:20:05 AM,-1.34,1.13900006,-4.158,-0.391,2.61899996,1.12699997,13.2959995
01/20/20 12:20:06 AM,-7.033,1.13900006,-9.4879999,-0.569,2.77200007,1.27900004,13.0139999
01/20/20 12:20:06 AM,-10.784,1.34000003,-13.788,-0.249,2.95499992,1.30999994,13.2959995
01/20/20 12:20:06 AM,-12.86,1.20599997,-16.311001,0.391,2.9849999,1.06599998,13.085
01/20/20 12:20:06 AM,-16.945999,2.81299996,-19.58,1.20799994,2.13199997,0.94400001,13.7880001
01/20/20 12:20:06 AM,-15.472,3.68400002,-18.905001,2.5940001,2.58899999,1.03600001,15.125
01/20/20 12:20:06 AM,-13.798,3.68400002,-16.559,0.95899999,2.13199997,0.88300002,16.0389996
01/20/20 12:20:07 AM,-10.583,2.6789999,-12.579,0.81699997,2.04099989,1.005,16.8829994
01/20/20 12:20:07 AM,-4.756,2.3440001,-6.9289999,0.95899999,2.28399992,1.06599998,18.1499996
01/20/20 12:20:07 AM,2.3440001,1.80799997,-0.391,0.60399997,2.71099997,1.005,17.4459991
01/20/20 12:20:07 AM,6.42999983,2.14299989,3.73099995,0.81699997,2.9849999,1.15699995,19.3449993
01/20/20 12:20:07 AM,8.10499954,2.27699995,4.76200008,0.74599999,2.61899996,0.85299999,18.3610001
01/20/20 12:20:07 AM,7.63600016,2.61199999,4.65500021,0.995,2.9849999,1.24899995,17.2350006
01/20/20 12:20:08 AM,8.37199974,2.27699995,5.47200012,0.53299999,2.95499992,1.15699995,17.3759995
01/20/20 12:20:08 AM,7.90399981,2.41100001,5.54300022,0.85299999,2.83299994,1.097,17.868
01/20/20 12:20:08 AM,11.2530003,4.08599997,8.77700043,2.4519999,2.46700001,1.15699995,16.9540005
01/20/20 12:20:08 AM,10.8509998,3.81800008,8.67099953,2.23900008,2.19300008,1.03600001,17.0240002
01/20/20 12:20:08 AM,10.9180002,3.41599989,8.45699978,2.06100011,2.4059999,1.03600001,16.743
01/20/20 12:20:08 AM,9.37699986,3.08100009,7.53299999,1.49199998,1.76699996,0.91399997,16.9540005
01/20/20 12:20:09 AM,9.37699986,3.01399994,7.81799984,2.13199997,1.49199998,0.63999999,16.4610004
01/20/20 12:20:09 AM,9.17599964,3.81800008,7.67600012,1.99000001,1.85800004,0.88300002,16.6019993
